NU_INSCRICAO,NU_NOTA_MT
dc7a06efb8feb5e397b1d57d5478e2965322e80e,482.27091720818555
625786c698ec763a4dbba2978876dacf605d42c8,-10.886362935112416
8ba8d9f7e4d980b58556226d906e2236659cda4f,378.98726736495183
db1b380fa7e57e26a6aaf292a1ce10cd88be4d5c,-15.520530891369383
ef52f1830fe4acb0d7ce223353a239b3fac81925,451.3474830470359
873ca0475258c0454ff969ff7f8b779c30729f48,469.5815012199437
43d7bd465f67853f09b8ea211afa8cba29d6452a,388.41625665720295
0495f3de4b62dd3864b46d99dd94d2cac5ee30e5,435.61623338013
691a5440a2e6406b5444e5322ca44e06ccb3ddf6,523.802869943086
49a9e7f2baa21147daed25a03be27ef0d785cdaf,424.32854121856286
f9f2a8ef22a9ca0df9043d97f8091821346f7efa,559.3380825374544
2c2e3ea8b9a1097ce7a9330a386a2b32b4693317,551.6614869344615
97854c6bc17f30f476dc404dc3e74bda38afb8ba,16.570798176878384
c57e5c73a18d895c0d10f18f4ca74d5073c16698,533.7646919362604
2ed840bcb61092680e034399b5b638d6492e146e,11.823079985760202
20eaf4dfc827e8fa9f3fc7d7c7b7ba1c66e4fba7,455.23640807347647
1a4a30ccca625947b0d2a60f25702e8066320f5c,-21.46038455488258
291eda98ff5f826d1adeec3ce1efc385ece76e7c,435.6609390371933
a976f1e8f9ba929071999ca384edb2f2bd0e0026,485.820957434144
fe944ad10aedde4f5e27c0db435fd4bd65a12dc3,-24.26574377134098
601eb56c4870e7f3ce567bef879997434fab6978,431.9091538938807
195b20dc6c758d0fb1709ceeb16fff1be40ba63c,463.37236540417484
8d2007f35400585b1a23535658a56e3f56deae16,576.7902547679237
504fb778c3000f0f74c49d28a157ef535df7b26e,505.0983855234489
41486a1936312d298dd64860a5d146bbe6e1f6ad,466.755186964734
9b451f12c10f88c290d1c4f6e84bf4d12094e8d1,-22.277580087180127
eaf79174460e09e7653d588de06f97e1bbd42138,503.4402022345398
cd62a1fa1eb574a4ec4ec390d3510e65db72e1ad,406.3439252504095
2181b6cd1a507e4be28b56bc22a49fc0c508891f,502.10248091738595
5cf539ec5fbefdd7e36c73555623aef55261b30a,619.9319542974353
cfcaab878786f9216a4d8433f2a46bad9276aee4,485.3319106326778
1b24de7ad1184ad4a97f373e876b96eea61c6b17,529.2774912216842
c261830482fb017b2cca67da0781f4b8b8d83187,-6.9180575285794035
62add403579d50fbee420593bd16447b10679b89,524.1924275271732
d8e056958f364d9b9abc8cd7d7e464341655e324,2.639615347097177
e00b16108ae0577000f16ced5a92205b35879b17,419.8125562581201
578b34d9c52218727f025eeeb7e9ece099e7962e,3.2544964945923027
91011d06f4c11199a3ae872aacadadd7d5d75f1c,-5.043444079279766
139838127162e6aa92bebbc5651e0472286a0619,-12.474682407670947
3c4914af467ac58e125a45a078ab6cd43e13b655,440.1661289971528
2a325c32daf5b142cb0312bd9bc7b97ab6dc2fd8,468.0192213788662
df7d7db821755b6e9a024a3cebe06b8155d9c708,423.954893301578
8134453bc66345ba09033fc2118df694fa6a5299,468.2686078153781
6e3fa5e6dd0bf71c8fb50f78c463e3b69ac0a00b,430.1598271647453
b04d55df23021bca201b74ffe2e63ea7f2449877,455.02077222548724
3f318550fb1494cc6160d1e031ae29ac2fc065aa,477.87564553857965
ef77de8ef635260390a3261262869ca5c6135f59,-18.915866983818056
2dd2c7b4d6c1a00daa2ec9d46085f48d3597d8e2,13.260672926639288
c7cc0461b2c741ae81ee815a975dc6b9e514875c,469.0551693151906
73274817307e9baf478abdd2e6e73bab0ab26ecc,-1.129928982365044
af6c4e9ec5b12de767977306416bd0d9447d310d,397.3232464948547
7b309e8114f95274ac95aad6697df953fce1d861,482.7660691144748
354a476d6cc00db02bbe4bacbebe0298c14b9926,2.083261460193498
1129f19bd9bdda52f995bbbc88ac1d7b2c7b10d4,426.6899346809672
adcb305091a3f8b4a9771362caaae7d2b39465c2,515.3138989492162
3b08ec5615162eeef39ddf97c305601f8d6be53c,572.4330743544098
dd8bf6ed8a7291b0bac35478a7d4812939478898,569.5501045061234
298c9c61c87385c00c8eaa4192d153a8d059e411,434.417151398407
df79eec536e5028c8774e72b5ed0ea72ee8f63b5,-26.11116793832022
64449fe7c928f02f796c5b0d527c681b537f7859,442.53825225507234
bfaa66d24544cca4105e4364d9228bb8dc61c14a,-19.354118742509478
62d6fdccdcae41351a63bcd346eb65178c0481f1,151.73336656489923
5b4105ad5fc607cdcd25108cdb499ec0c7f7cd5c,538.7380113928056
f0d08da594cee151c351acda8e05cedb7aa8f2e6,560.1903169683051
cd2030092aacaa9580845fc92189ad3bc1a88129,419.07976931972746
1372e1ae0bd729de3f59baae76f62b02b73b21ac,493.05237642993256
3a74629fd3af085f644ada2fd31359de263dc95d,464.8903133508071
c5c4d066740c70017879a186e3df0b148edb1785,432.7884560958092
93622845055ef268067ee6964763aff9683e8360,410.77154245276563
5201a5f9e394334dc5fd4a496f8f50e6208d19e7,428.5571814968598
7e760b93b2a189673c81aff7015aca45b4f50f3e,475.81888201801917
eaa1a34e13b8a09212e41da38d9aeb156cdb67ec,5.3607623069654124
e4e972daa04fa516a7faddc8f3a9051fa1a3ef73,443.3575107421584
04013eb3b9f5e047e3c384cbc124d6be434890c1,408.5961622515915
da0d4b43fd0c5896ab67944d72aa269aa842668e,619.5642888394267
27b0ea08fbfdf0ab929e8910fb53de7f2d38e027,492.56175178908484
bf751d79db8096cf876ac75002003bf2a7da2035,457.0115958471465
6e85f5878fde0da41bcbdeb1050e561c334bc31f,11.38482822706878
726af52ecc5309864376cfbb79843e4d9bc67eb0,535.9584106978285
cdad5bfc0354572880fa799d9a0af784137de4a0,-17.626796703742492
ab662cdba1df0e1c825e0a4ee853ba1e1cbc93b7,480.63308776692395
9cb5797ed8f7ede425ba307f769774b42460774c,472.4456215821722
ac75c3f733f769455017ffdcf9b4ef75af3f853b,430.89764568223103
8c408798149631973f52a14f363b604349f3425d,567.1889924080393
b2994317d9802cb04c018f57f863aaa6fae7a2b7,-20.689260614621602
0f1c44bdb576aa13a22627c4415521e2a68398e9,-18.67992960992904
b04c28955fd0f07bf69fc01d69aed8d166814b31,418.19967285082254
8526e4bbbef79ed45f772a3cf3f872feca4b2c78,445.9204109263731
fa2603e1077c05493a48a74c6365a8d938b9bb58,467.81183327263625
0432abb93e94758393c78d674c53761c8e7547b2,408.4520188582813
49b0b691c0182295bc83ac4cc9d50a64a5848c0d,533.734864296959
40e4c903604e672a031abf55a0e9d0be2499e19d,546.0948913988861
954ace12d31d77ef4ea626ea92bdeb925fd6e5ae,522.14387857505
ae275ec587fa99cbc535a14b099e9a53418ad6f5,614.2760503032215
a40bcb038126e8fcc18613587d349c451b17495e,647.1786525010883
9b19bbaedd6ecaef988bef930c5793119b19dc00,457.6877921997874
62d3a19afc54c1410e6e771ea29b909f8796cdcc,-2.943796474511153
d20057efa140f475a2ab2abe27411b82e8da0e5e,28.669609611647815
96e1a9ae54f3094c2837def24b35651fd65b7683,-1.2151398245746208
3d6a4ab1849805f82b0f394f9a4fa437f4b32ac3,444.38585479604393
6be58e40bbd01a8ac4d505fbd0365dd83af28e95,469.0898472012966
f97828327a4314a4678a907d32d289e43235a80f,-26.25150511569823
46ef075a91ce3096159d24ef137e502955a2e92a,458.6335455067268
525cdb6a9a5f67818cf00847195ba88f8fe91978,-16.13541203886451
0fd2ebb2cba41467a2f1f064879e27c14671db11,453.51833989532247
1a4a64788e42e62aebaf976e118e4312f271be20,545.8830670124962
53c0a7d0d86fd533212fc581cf32c5cccadc294a,-26.11116793832022
176bc8dd43cac4ba6a6d6a02ffdff69f551753ea,484.76116553669056
fb888df8e882e6c0d8422fbd16748fe087fba56a,76.57961343518394
6c508375be3ebcb0b6c52551760aebf3b08eeb9a,508.076778764913
268cf78cf0732bf2305b70f7e0d213f9d4426fb9,8.958412784216492
d920d310fa85f5d607cddd3f366d1fb4901372da,503.1403179960349
362d6b57494e38fdb9d8081c65fcf4c95e1d1bd7,448.0455114104528
15eee3ac96dc71dc59f1b5347631950a6c8fd4cd,-20.171314274807024
ba01e15e5a2f24d0dd9b724618655a329ad61213,467.04343769527384
dbeac2f05498472ec708163898309999efef03f2,374.77821906043545
31782322f561ad5f596f6ae148c8204fad23705f,-12.158817788007305
bfd9561d59f723b856dbcc1ce674e11bba238a99,-4.525265074813717
f9e9ba7cde4ffc2fe5abfac27bd6d9cb5111ba88,559.9261900350311
8b8e4fa6082f26f5676d2a45314fc89dcdad7076,454.4211258421717
825b9a5eb0d8725082051b41e082aed01dc9be7e,427.3574068268311
67d77c90ad21e26bfc94677547f6910b01dc1d32,428.2342771501281
5f6469e64a6bbc1d2ec35b37e18cb0a1f770776b,-21.485288826387446
74271d115ce6ed32aa2aa834385200a606c62bce,375.08389872492114
6efd349903f7b391b6f920cc76de7b507258a8c9,423.31324443556156
e85ffa10d21d03b9b4e925b5808dde341be4a62e,6.593707666253124
c0934de7b64b1ea909ce77c97580606e18936874,609.7496845987989
f81906feca10f1eeb5153e9f662a06040dc795c9,530.0650793340398
18aa57fa1865b2c449bcd32f44cec2cfd4d3fb53,450.97734090518895
2ad02e38865830766bb87531dcb154852364eb39,566.3515883513734
e2a2e25e4621145f30dd816bb0524080d0d0fe6e,5.799014065656834
f986cc713f62755c8e4e47a388f9775fe2f46b40,454.63061307303724
143481c553f2f07d71a7b02d4364cf716eb213c3,544.6703312115454
7c2c0ca131808098924fa3305efe67029c95e527,509.8856519699534
862074b9b6dcb5e90476279725b9d0aa991f1e86,400.705946832281
a5873b09206a34e65ff84c5d12d27998701220b4,355.44257462744457
cc57d8d2de26ada1e07617bd66f8fd3f61f8b1ba,438.85958885482444
cd532929efcd6be773ba62fc83c631a77eb24e94,616.1885125276426
64a70bc39c408304ecb8e572765315a3896ff833,457.7548093153654
5573caf7f47589820461e64565f85c11bf9f122b,452.6817694937506
3d53dc66f180761ba5e2d28a300c8ef057d9ea7c,549.9727776043817
e7f989fad23aa525007003e7d1382ae56c9947f5,521.7383968712334
44b8f6f734d554fec0da2e60da8d27868798c802,452.5847564287319
ae0ce3518210a23804d30a83c92f5c2da6fe1382,-19.63612770843504
34d6082a74330b3f5bc565fc573674afaa03f661,663.0340656531184
d25c087f96c3997d6328b953d4a710d27ef5838a,517.6211376368644
0e916480daf872f3cfd63c9decda513616804b6a,-18.915866983818056
0aaabaee1a7130f1a6522f42e2cef0aaa3aa868c,-14.029146226491399
1fc2ba4ee56a9fbd8fe1aaebbd17687e789e56ba,527.6896366352923
e447d3f2d58677fd267d7a03f501ef642a1d4e06,409.8428250381299
fbe1950b1a096572f21ea11345473fefcba6c84c,427.41142642277924
e4dd5ac3ce6b422fba0210f939d5a23dbe4abd4d,7.5512403759286855
c2254381cb8e8019e54099ee35eeb5fe7216f9a0,472.3406978160517
e34e38ff42f2e49861b2ba1efdf8c5f107f05fb3,-13.21195069419386
48bb95f95bf1597bd67366fb50610ada3df98863,432.6189289388852
51ae593280f360e68b5400abcbb0d37f1ecade71,665.7932189927442
beda1ea661a72dd2f6014bc2103b0e3fdbf9cc12,-9.024323340952506
d306f972ccb66cdd4b336af47af14e1bf8240cec,8.225429508509109
8a1a696322f3f7e0861982fbca06cdbb039832d9,-0.6971934847600352
6058199e6bda1e0af51a1186b65ff76d4fe4035c,541.2500798701695
9ce7d4b53bf2eb3cad027dafeb62d9de6632a2c3,459.1690014978383
31a4df5d818242efa0d50309c9bd5e503d3811fe,445.4606288314895
89c71043264315c4e0eea0f8775363a12dc82061,388.17520999480007
81d76646552b14b85adb5d258e5a135fd7ddb86a,470.3096245362377
33de6b4f2bd10a91eb624b8d76424b8264d29a8d,-12.976013320304851
b63eff83ebc02e1bc7a73477edda3b76a05571b6,11.148890853179765
c4a3b96cff4393b06246604527f1a558ad8b66b3,536.8394063945067
dc284de80ad0db4a78bee253f995f0920e340cfa,-16.809601171444946
45eab0d008b4971810ca4b2d7b735916d9991a9a,600.8814556283307
982fd0566d5924b506fe1477fda3513984c4c702,577.0532688363686
071406b9fa1692facfb35f7a9ce5106eae4ef6d1,495.69957246006754
4edfc1f4a0e7eb1d527d38c7bb3d3dddf6236042,442.1206701404028
dd6b231790b9a80f5d1d6ee8aa5796249f008d50,-5.780712365802678
8cadd025151167286941b7d4f113e0335e046bbb,565.0183496280707
412696b14eed4da0a81260862fbe1855d8fc75a1,18.264264561907297
6629196865947bb489338e3fa1c9f0e56614ee72,505.8771426625775
b11e9bf8d068464d8d1ecef81cad5c24a3dd1d44,394.79974213626673
bff7d200b32aa005540af908fb325a46ca9bb742,429.8790678849864
22a2734a900eec40dd32ef379894cfafe40c63c6,3.692748253283739
edfe4f7961749b29d0bcb06933f1a8710846e116,72.96305956039313
5d42040f9935aff1dabc32c4f5a578148138e1af,465.7991868592409
bd01964e27b0e530ca458b382b07493aeb48a2ef,427.2359071640962
6588cdc7aef843b1775104bc38017bb3f808c7bc,458.1973587764753
8f355ce069b6da0b9a1f6890136dc7d7e1b00c44,566.2213537084292
1d705b7b461dfd626645d5df319ab733c1c1ca73,508.0870803966228
106b58912414f794e754883865bf6e4cf68adfbc,480.72264423032425
308f5a51e95317261a7d66fa83feaf3504542cbe,272.212080994272
973c923e39db780e329a64c6049dc85d9be17978,399.1307659763921
19dd82f8d74cf3f076d24e9985dae14d95a9318a,38.04852987500449
0f5367ce6b0a0245b9a7d75b6e2321a092f2596c,443.8335824106067
7f9879b40a268318e2a969e73156aa9df7a48c13,527.6991586778805
3060b85e8d3e20b11f4391e64c6f916cede388c5,-22.159477958967877
866d7784ed1380003929da44f965aef9339702f9,531.1271697749671
1b360e9099f37b95fd6fcf5fbcae9040dd2ec08c,439.66955867107987
032ef02de121b7ab5f2ee4ffab719f464050f862,5.680911937444577
68040110ffe6ecacbbff5e21086c8c416132a22c,-11.922880414118296
f66562b958e6349449b87fea0a01fab214f6ec8b,377.9930933711524
beefc7a89a2d9882e5983d80e356f8b7c23994f7,481.90957811442024
82d7709a8445664e93038482fbfee478e8a40273,501.74473007023425
e3929d32c498f8e45ae326017cf7c60308880d94,565.6204677588138
9da35674034a0a1373298436fdfb2f1d840a6da2,444.0844919375399
6d980e58439452168c46e569c5671e7820d0800b,16.473863369197844
0c48aad5141a6d61b2669d5c06360ecb9e8cba72,443.94251097503246
2f8e05c2d702db25093589b14295ab88abf009e0,29.17076622852177
407861b22074fd4b864404e8ef0942947c9ec7d7,0.7941911801179415
d426e04457c4fc8b4068a7da6805a7ab8e07224d,409.96404855039935
70aa6679bdb9627324f6626534a7709cdcbdb0f8,11.38482822706878
f5c04dc290d6706af8214800e25be19129dc9f7b,419.8178019344961
cd20ace0b8fb57cecb028764042f1c7851d39507,438.7477315841594
eb5f0ef501357740c2ac626bf1ce233475aa47af,483.45244738242934
0c64cd60003cdf47cf40d2f0ecd0a858eda864bf,-15.520530891369383
383f9cdf1c3d46a2cd312345792cf74f15e4b746,532.6094119026604
c31fd3dfea200ab6d0b9c0cebad46b71a75bd0f8,7.118504878323662
fe23ba819708fa369addcf9e6dcc7657cab3a96a,480.0952518616606
ff9b660a4b5cec9244456ee346b17eaa0e891c5c,590.7840170379103
c4e415962974bee4963519523194e05c3638dd39,25.262767392693476
d50835b7ccba559c85daac789b52a4dd31e98eb9,36.63497168864842
b0e8139fa43e8c764878dcd69f3548d74353d838,458.0084942942533
e023d054a9a69d221946660afd3b8cabfcd05230,7.5512403759286855
9284a89fdbdd88fe9877dad42e9984e7e2484e20,468.06347918502615
f4c4cee74ce9ede036564ef9b80aba39c768e126,416.87022904527925
b1b16d232ac65293996ef45fcac75a0fca3e7325,55.73215399929613
b8fb9eb73a9f599896d49678bdab39e07479b2ba,399.49884157267275
c04b0546f83b9eb90d11ca7597181b9ef956a80a,-16.714000974933946
bee771ff249f080561ad1b67c3a0050a3ab89b32,475.67159068278283
b1cb99c8b63b442384c0af490ca27366e5a91489,-6.596177357579123
809ec35d37a181001a42e6340709505e78a2c577,421.13459665177965
67da0b704f0c6cc6037509ab516aaaf58fd950b0,450.9199747587295
53a43fbdde0c7189e80b0eb49689cc0c076a78a4,449.61935312631437
4617bca8992d06315c5592eb69d2493ac7ddf543,-27.797620186393097
60290f6053f0e9a625bc9d2f699ca507e8985292,412.16145561466294
1ac7d9f17dad3ee282009fcb7fd7d2f01e2d37e7,447.7056761187613
89d16717c0a898a0955477e778e309036aa6e584,-12.976013320304851
151d112bc6f05c1069b4b743f73f92a08826741e,-18.915866983818056
a90416a3b247048aaff99c5f2f88a45e2dc20046,0.7941911801179415
4dff8608a5941c894c2f71aae910da722b5b2b2d,424.37636879721714
67833093fd0fde740199378acf55c33de750736f,452.6275937051753
23c6b7ea47102c0ba28ac805a03304d515494ecd,475.91424105883414
685dca4c01dd7f08db01bc8225f58e9fe0d2a4e8,10.331695320882218
1cd22b8d1afa3cb766a863c1bd25c5f2e724fd17,449.58386131962504
68b155dada9a40aafaaa7714e063a432dd8275d6,393.54666649644395
bd21086734939a7c2bc239854d12d7b8b2009fd6,-24.522848465761697
4b324a03dd0297c66f2f390ab58e6c3c3b6fae16,629.3884363635864
04df4468d9913083f7984969a8b2892f210b4193,391.66421064231093
cc2a0d12abf9b0917d668bec85e91fafddac7c45,479.62349356182597
3c5e07f1980f7cd16cd801e5f1b4f02825274201,14.721637058925992
e9b1849607e9d8ab47b7fc39be369805313dda59,418.3893646900472
f4908c99ff49fb68410ac0d479e7def865dbff16,-17.862734077631494
4fd6d0176a158a7e6c0e74ab3b5559ffad569413,-12.361132172809725
8919315667eed33ef7df11b0dcfc40d6d69163b8,-10.43149574924032
0adec45c06749fe632ed2304c345b14418d15871,-5.043444079279766
95a22a438d6ae5aae37830d6a7fc74e75fc981af,465.83974106384414
27584421ac81833fb4ccf564a6fcdd4ac2b698be,539.3662293026082
e720fd525ae844a709b93fdb28f7914c48d8160d,522.3353797852026
24fa503c4c1225e71a37fe92b354c626e099cbb6,544.2922208643488
6af857c10637e8e60ee8723080d306cf45181a2f,610.1930855715771
4c8cc2e4ccbeb7ebe304ef51a89d671063a12b43,-25.198372209511675
32901dff0d1bb61b99d0a34d55ef3c5c6b7bc30e,469.0712351263579
fe61cad7894d78b02178a3eb5ec99ffdb5351160,20.071513846448923
b47ef6a5c4acfbd675d3b3946bc23a9749703fdd,11.38482822706878
ddb9f7681e4b80dfff9ee296444d1294f55dd13c,466.2778353049317
3a9507cc35b592af5172dd8ebb28cc89827e3f68,422.39455364153304
132375a118767bda43cef7d17fb9ee7e3910fda6,61.89572158098312
551f1885fa0f60bb05f612a39cafe53130ac961e,413.59329275003716
399626499b7dfe518b8a4a57b801dae132f325db,-17.862734077631494
cc3750ac71c85cc688659b3eb20dc112738eb623,661.2593027680439
04239f2bf72cdc7e72a1c7a90711df6fc5f26da5,438.4340115122719
9c87e30e40e82eba487a7fb0b594eb881db74389,409.4772892226671
dfa9e94c4a431aff8ee89b047cc66d0c7e44988b,-1.129928982365044
eb13a10d11465081642b5ae93ad1867dcd2d3b1e,459.63385837177384
f3931aca05bc6c99fe0c03619fc54098c0c515ef,17.088744516692955
16f6526457cc7d849c2a9829efa0e021c78353f0,493.0333902804866
74b0cbfbe74747c9780b564db3e624d3c19878a2,425.51081494164157
fc67a6d22a9d1beadaf42cd714789d5749800b19,439.2141110177086
d0c7acbad13d292e637f23633da232e29186e20c,432.49698686689607
b921a4ac834cc1109c06e7c1de9439c0daf16e06,504.8362438048896
e31ee5529458da77ca3239ca06f64465e737e454,423.87761939474274
7ca31b15ef53fe8e730b6e8ee804a78d8f823b4d,1.8473240863044822
5c3b77931dd97f17e14c3bbf205173d36f09c6f0,471.6457866042108
07b1e3e8c1f33a4b6095ba6b1d17a147082a388f,518.8107933320492
b095a86f58a41adaf4197caac4b38de0a96a4058,40.83828357511125
05a25962f9f30d8544842ec3d79244e99d11017b,588.3117888524841
458f801c533d802e3655e9bbced52ee22826f197,433.0524484503654
03e6a7ed0af5b24ea57bb1bb6f37b17047637356,414.39347985363304
293ffd1359a352518d31928214161b644128851e,556.3682390868482
95068b8d72613d8b51b22243060dd50a498e4dbf,522.3286924481051
ab27d902b2db2bcaf5392dbc510e7e2e361d0e0d,407.8319693147568
bf222e2161bef0e4bbbdd1e6afd8850d926aeea4,464.86935326641935
758e005c28f680380e79d7935f29ce42c3b49dfe,495.2962782891815
881348d182c96239cf7f78a13cefa5adb47fb752,-16.949938348822954
e3fa80e14d38fffa4d278d65edd2c32b24019a9d,507.539858902683
88bf2ee39f502979c06148c8ed9ad29b2df033a0,-24.522848465761697
52a23c1eb5ea201859a91a6cb70114032878f7da,366.97932185031124
b9f5a1dead337185a7e8d1ed7b23e66bb1ef527a,531.8025181077167
7361dcd9f215eaa06f5ebb15438e19a7113cee0a,-15.756468265258391
6dccb96a95dd55aeed519fcfaf84d26493df68fe,-11.922880414118296
ec12ea01cda3dcf0c6271ea7140c656f4774264b,429.9290913930256
14c81f8ccbbef0ae638bcdbea9f0f81cb92d3588,521.3027290179366
c62671ce23840752f47d376866a2f2e0bb5a8248,-15.08227913267796
131010225a14ea18fa1748a59efd6413fc0eb338,456.42304690701144
a2b095e8fed2a3edb2a751b5e1e71336757e278d,551.0967707585355
766e70bac5c7e88381749ba3f140e03132b0858e,401.1905254115491
92f75ecf86b6e027c977162cc4297db8d280b2be,459.1300304068144
a2b2a641336472d368c2c4b2253e9455fd58d688,-22.159477958967877
a3af6be26868494212d438ddc80ba11e55d7261c,544.5884867841726
a9442d2d488ad2b163e4b3b0904c5199ce2e6547,19.6332620877575
822f4e8f415d032b8f75c14aabc5dda8f2c9b352,2.467721494886021
defb13732108dd8d257e70b84e439d9020576209,501.48534634325813
44da0e8cd06e7ef15f8276bdf5a7ddd2af3c2bf4,21.941842284933017
8120c2970d5087725caa5d3d87fcfb24155d181b,410.5896973964461
b12028d5f6ded3e6efdc8a3ab0a397ea5b6973ce,530.8657585675261
95ced045710caddbab17dd0552eed9f15d76b4b8,618.06689221452
629fba23b8937cd3f4ae214255cc9b01b601dc9d,61.46915470011986
17cafdecd37633480065ba97838ed940156e0a07,519.7374884519337
6c0dfc8194ddb5a42d67afaa87a147a3d8fd0280,20.88870937874647
39342260b5d0b77e66491fa443ba490d843c00f9,-15.08227913267796
95dbcd144e591c2694acc9bc942726784469d0f8,-8.32522993686721
5f553236d725160fdbff443604199b293f1f44ce,492.180588990297
869b7dfefe247dfa859db744c33c2678411dd945,490.17352657203946
4f718d14fd2f4506b47f244ff6ba9989cf256207,29.609017987213193
c910640a6e6c25b259dfcc4990f2899245e988ca,428.7658876711176
c9210ff822feac437edffb18dda200a8f3ea1a59,482.12350082707667
e18348afecf00cc3d88f3ba48351ce1843f220a0,484.8137760973217
5954217e13179b6043acc782e102668a2612a8e4,468.95708504973084
503bbd27536b36d78fcc9d01270dc1561b6b3c5e,467.92802459106883
1988c28e027eaf2dadcb8d877e3b4aeae6f59a71,467.8891774800227
ecc5e4f34e3b99b1b80f9e38a37b98a6e5d6a547,-27.304638021884784
1b9c7df10bd386010ef382f8b2e1d7bf6b926a8a,-14.027415685970304
1cc3c1c17bb9140df54ea70bc5af1fd7c6d8ab36,465.9917306017205
a7275f430267de859f35ff4b68e4a276e5be7279,455.0399804415673
5d8539ebe86a27c576d5f46bcba6ba71031a0143,-6.243868395998973
b6a3a8134c6800d7c966237626e820f8e4a0ceb8,438.61715276498757
870a45c11058f7dfab6d067039447ce546c208b4,6.852146971843396
f9c8ad4b150124d24c41211c5292ccc2c16e68e7,492.4180234226253
812dad3abf68e537e7a5f58627c83daea4375233,456.7685252448946
03d57928e7232e9c4ec2bbcd08b78d6848d77ff2,-19.733062516115595
8b9fea02641babf2396079c6edfed9abb45117bf,464.33560133422964
b1cfb0fc5ea5e6e324f01264006ddf38c478a9e4,30.662150893399755
d8788a6c3e384b392b77f519451fed79c34453a2,591.8575679763527
1e6d53083bfb60a532c211edc06a3b3122eaa340,441.0303230753056
67c6e2c1d6737147e2585acdaad8d38d14c09c4f,-25.778295756750666
1db27ec90efad017f1e8e8998389d75f98149663,433.0412112387677
ee22b8c134e9178600d57236685e0822b2034601,603.0147413422661
b03c5ebab160571176fd665bad3b559d23d28f4d,602.566543278414
018c21da2ea1df6cc5d00ce480c48672c234ddb5,542.8777214156016
5a71e57629eb2d9b1281fa0acf78fc410f82233a,392.29550807353854
63add5acaf261ef36ff419c5cf3301d8b1a91b06,437.69025352936006
5b7f5fb34de0f846635830319871e2bdd06857b1,444.35805999416436
e074b29573906c0b39248900a4d73df3a44cb72f,463.24138485649587
b531258b394067bfd55762aecedc84154e145dbd,-25.198372209511675
5a8b5ad4914609f0da01a68168f2dcaeb52a1d62,478.52065293835335
6581d33040854c49896098641bd48cca28d0bfb1,468.60580016253107
aa828fd73ad4d26bb04e4ec3ec3a705c67f546f3,549.6931395549229
07333b87f6d8b5cf5c7022761b649115d184b038,-12.158817788007305
9f92a391a271d11a1530427da3a2cfec21c57679,-22.513517461069135
e5129f4e0fead85906b2b0ef48b253420c85060e,436.41730712798136
e6a92b275fb840ad324abb74e09a4d3517e7785a,42.192370611675926
64a758225c8fee36cfc6a33f8ce52435bee3f22b,563.5054829551467
7866c1a752ede108330f59479ba22bbe27e24959,471.6342055808981
e2d2423c2aa3c3191363bccba383a85740b6003a,538.0506982612031
e26a4055e714830a051bbd4118cb4e10cfe613f9,435.34618129866027
a2a35215a2bacc65b551efa3a17f34c5566ba27b,429.536381638176
9e53b4840e7a00693adbb1eb46654e76c8309a61,496.5628674334682
ed93af2a0aa97c2b5e891d2ffec52090d447b8d4,-24.26574377134098
4665254e0bacb0ecb8a006903b69fa80b51490d5,482.98768749639635
64a6357ce0328ec2be2d70104169f3b044bc3e98,2.900456992491044
166fb0fa70c428f172f3fcb85eddff4b3ca33545,519.295377297575
b7e544c21d1ff99ef7b6d78a86b325c0645c9160,-18.20405102864237
766c88ba88b04bd663ed05616d542db453b12cd5,-23.56665036725569
16ba4511e82380eebd8917142d36a7f2ca28afd9,428.8051405315889
d03bea3b98a10800cf21885099655d78156b34c9,9.955420769615202
cf8eb8667a6230dc65850cccf3a1abf21ba8391a,1.030128554006943
b9ceb5058547f7ba48f2fc6323c2dad311e83349,1.8473240863044822
1605b2665d898bf88f2d12046ffc219fc98011dd,-2.0111680363404645
3e934aed492c97df7bdd037b918beb8dcd3e0cb3,427.2015328136352
2b40888cb9a0fa0aca9642febd79836b4a71723b,-19.354118742509478
3783d0f562e9914300b98214cbf59c47df628116,428.77880022887234
6259df3d2eb137841e632a56f2f7cca3e3ff4172,479.78843514404196
89b4c8805837e713f9a730c673c222d2fe78bd69,375.2112073931629
95c02dd69769edcba23a333a45ad4d70e6c0cfbd,569.3926906993361
4a242ade5a0d370fdb4f53bfc60b00d5f5f1df5e,374.1917398787207
c90b14063cc4b109019cacd40eba1359439a23a8,447.3316889516962
ae4b34c351e6200ec8d84d3b0681e0789dfa1acd,-28.120498943012777
49412082f17170a1b1a7a0f4811fc3f84cab68d7,452.46480907849957
9f8d3b5c8003823b00814d8650478f4a4123310e,512.3913340902975
8e56d9484341a1aa78b2e5aa5fcd3983f3f2bcdd,26.82856304225966
973f904d79c6d3556de58dd6a26972c4d1f519ac,447.6472268276371
f16b98a557d8b1b061c74d2f7fdc51e9a42adc00,540.4054590514769
236ccca2305d258085cfccd31359d025e8c2ef03,478.9992428103666
6e6e61a418676943dab9187c8c0a7c7608796ef3,45.406836910929556
00a65504314fd5a7c062943e9b5f2a282c43c96b,7.172296602322561
35c68cb7b68131dd4395dbaaceafc098adb26efe,506.0858441074514
72c35c5e9265e22fc9cfacdd50a47adc2fdaa20c,472.78030215685214
39f3b003b013995457d88d0f976e589375ea381c,599.8528450975077
be2efc5d7aac68e406e259efd6a1383b0535d030,531.7003523254257
